locomotion_mode,terrain_info,walk_speed_info,gait_phase,gait_percentage,left_accel_x,left_accel_y,left_accel_z,left_gyro_x,left_gyro_y,left_gyro_z,right_accel_x,right_accel_y,right_accel_z,right_gyro_x,right_gyro_y,right_gyro_z,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle,left_hip_angle_vel,left_knee_angle_vel,right_hip_angle_vel,right_knee_angle_vel
302,-33,0.9,3,55.55555556,3467.848913,-7409,1040.533469,-611.5,-333.6280679,-1860.484756,-4382.692285,-8629.082294,147.3542714,1654.078755,-13.11603023,-4217.895983,62.04608398,68.89855469,60.37391602,68.06126914,-0.013916016,0.001864274,0.013916016,-0.072153672
302,-33,0.9,3,56.14035088,2702,-7648,1216,-704,-359,-1878,-3866,-8256,-84,1513,574,-4133,62.00067383,68.95910156,60.41932617,68.01477963,-0.045410156,0.060546875,0.045410156,-0.046489511
302,-33,0.9,3,56.7251462,2496,-7476,1110,-778,-375,-1945,-3272.647937,-8593,32,1417.984466,1103.646725,-4067.576647,62,68.96,60.42,67.97057124,-0.000673828,0.000898437,0.000673828,-0.044208395
302,-33,0.9,3,57.30994152,2735.225121,-7496,867.5883455,-846.1512981,-385.7915102,-2052.817321,-2606,-8930,148,1338,1513,-3997,62,68.96,60.41770405,67.91602401,0,0,-0.00229595,-0.054547224
302,-33,0.9,3,57.89473684,3208,-7516,572,-883,-396,-2123,-1901.817251,-8758.824675,125.6068884,1249.860804,1779.385971,-3903.683618,62,68.96,60.37251781,67.82078071,0,0,-0.045186241,-0.095243301
302,-33,0.9,3,58.47953216,3838.419609,-7129.582715,365.3129482,-854.0818476,-412.453125,-2098.98051,-1230,-8526,58,1198,1907,-3767,62,68.96,60.36,67.75324018,0,0,-0.01251781,-0.067540534
302,-33,0.9,3,59.06432749,4566,-6548,100,-793,-423,-2048,-696,-8432,-412,1195,1817,-3481,62,68.96,60.36,67.70611989,0,0,0,-0.047120292
302,-33,0.9,3,59.64912281,5214,-6210,-570,-695,-368,-1965,-365.8724261,-8481,-637.6858736,1226.5,1656.758671,-3216.441904,62.03264401,68.96,60.36,67.62609366,0.032644006,0,0,-0.080026231
302,-33,0.9,3,60.23391813,5005.477963,-6471.600634,-502.7281947,-639.3897364,-368,-1804.433507,-210,-8530,-736,1258,1454,-2954,62.06,68.96237657,60.36,67.52962997,0.027355994,0.002376569,0,-0.096463684
302,-33,0.9,3,60.81871345,4578,-6890,-350,-609,-368,-1694,-241.961506,-8525.9375,-689.8279037,1243.242393,1219.85971,-2671.178351,62.06,69.01658757,60.36,67.41661723,0,0.054211,0,-0.11301274
302,-33,0.9,3,61.40350877,3775.245412,-7215.924667,75.72819473,-598.99,-369.925,-1724.202572,-325.7306827,-8517,-573.5410765,1202.979714,953.2320784,-2377.202847,62.06,69.07504546,60.36,67.4,0,0.058457886,0,-0.016617231
302,-33,0.9,3,61.98830409,3172,-7472,416,-595,-375,-1787,-443.134518,-8508.0625,-420.483711,1143.227178,704.7384072,-2089.875919,62.06,69.11947063,60.36,67.4,0,0.044425172,0,0
302,-33,0.9,3,62.57309942,3142.276625,-7610.832113,380.8780488,-615.6022727,-407.2185045,-1893.770219,-576,-8504,-264,1070,525,-1827,62.09808467,69.12,60.32735599,67.32629357,0.038084673,0.000529373,-0.032644006,-0.07370643
302,-33,0.9,3,63.15789474,3132,-7720,326,-651,-438,-2005,-772,-8688,-88,931,426,-1602,62.13,69.1234375,60.3,67.2291544,0.031915327,0.0034375,-0.027355994,-0.097139165
302,-33,0.9,3,63.74269006,3424,-7828,290,-682,-440,-2064,-473.8652174,-8851.914572,74.24604966,678.653557,379.4666057,-1267.111973,62.13,69.1875,60.3,67.18959087,0,0.0640625,0,-0.03956353
302,-33,0.9,3,64.32748538,4038.504914,-8437.173554,192.8998243,-611.5,-416.5,-2109.116995,-88,-9038,162,394,335,-879,62.13,69.2,60.28285365,67.12457957,0,0.0125,-0.017146346,-0.065011307
302,-33,0.9,3,64.9122807,4714,-8962,120,-541,-393,-2132,36.84647676,-9386.824618,-66,171.7237587,256.5503826,-493.8942297,62.13,69.2,60.24059841,67.02898928,0,0,-0.042255241,-0.095590291
302,-33,0.9,3,65.49707602,5148,-7636,884,-566,-494,-2080,148,-9662,-294,-45,151,-92,62.13,69.2,60.24,66.93507612,0,0,-0.000598412,-0.093913154
